XLSX,XLSM,PDF,DWG,SCANNED,DRAWING NAME,Rev,DIA,DIA_1,FACE,FACE_1,BEARINGMAX,BEARINGMIN,STEPS,OEM,TYPE,CUST,OriginatingCustomer,customerPn,customerRevision,NEWBASEPRICE,Date,SUBCONTRACTOR,PRODUCTCODE,PREVPARTNo,DATECREATED,PartNo
#N/A,,,,,W10160,*,5.4987,5.498,57.874,57.87,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,61.811,61.81,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,65.748,65.74,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,34.252,34.25,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,38.189,38.18,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,42.126,42.12,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,46.063,46.06,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,50,50,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,53.937,53.93,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,57.874,57.87,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,61.811,61.81,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,65.748,65.74,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,34.252,34.25,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,38.189,38.18,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,42.126,42.12,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,46.063,46.06,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,50,50,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,53.937,53.93,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,57.874,57.87,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,61.811,61.81,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,65.748,65.74,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,34.252,34.25,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,38.189,38.18,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,42.126,42.12,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,46.063,46.06,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,50,50,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,53.937,53.93,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,57.874,57.87,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,61.811,61.81,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5079,5.507,65.748,65.74,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,34.252,34.25,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,38.189,38.18,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,42.126,42.12,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,46.063,46.06,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,50,50,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,53.937,53.93,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,57.874,57.87,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,61.811,61.81,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4987,5.498,65.748,65.74,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,34.252,34.25,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,38.189,38.18,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,42.126,42.12,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,46.063,46.06,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,50,50,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,53.937,53.93,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,57.874,57.87,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,61.811,61.81,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.5219,5.521,65.748,65.74,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,34.252,34.25,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,38.189,38.18,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,42.126,42.12,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,46.063,46.06,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,50,50,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,53.937,53.93,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,57.874,57.87,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,61.811,61.81,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10160,*,5.4788,5.478,65.748,65.74,,1.5752,4,SOUTHERN PRINT COMPANY,,,,,4,,,,,,,W10160
#N/A,,,,,W10162,A,6.504,6.504,42.52,42.52,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,46.457,46.45,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,50.394,50.39,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,54.331,54.33,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,58.268,58.26,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,62.205,62.2,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,66.142,66.14,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,42.52,42.52,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,46.457,46.45,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,50.394,50.39,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,54.331,54.33,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,58.268,58.26,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,62.205,62.2,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,66.142,66.14,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,42.52,42.52,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,46.457,46.45,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,50.394,50.39,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,54.331,54.33,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,58.268,58.26,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,62.205,62.2,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,66.142,66.14,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,42.52,42.52,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,46.457,46.45,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,50.394,50.39,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,54.331,54.33,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,58.268,58.26,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,62.205,62.2,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.504,6.504,66.142,66.14,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,42.52,42.52,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,46.457,46.45,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,50.394,50.39,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,54.331,54.33,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,58.268,58.26,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,62.205,62.2,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.529,6.529,66.142,66.14,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,42.52,42.52,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,46.457,46.45,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,50.394,50.39,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
#N/A,,,,,W10162,A,6.521,6.521,54.331,54.33,,1.9689,7,SOUTHERN PRINT COMPANY,,,,,*,,,,,,,W10162
